,data,local,tipo_leito,total,ocupados,percentual_ocupados
5719,/2021 - 17:0,Interior,Leitos Clínicos,280,133,48%
5720,Unnamed: 0,UTI,UTI,310,247,80%
5721,Unnamed: 0,Maceió,UTI,183,144,79%
5722,Unnamed: 0,Interior,UTI,127,103,81%
5723,Unnamed: 0,U intermediária,U intermediária,38,16,42%
5724,Unnamed: 0,Maceió,U intermediária,24,11,46%
5725,Unnamed: 0,Interior,U intermediária,14,5,36%
5726,Unnamed: 0,Resumo Leitos c/ Respirador,Resumo Leitos c/ Respirador,348,263,76%
5727,Unnamed: 0,Maceió,Resumo Leitos c/ Respirador,207,155,75%
5728,Unnamed: 0,Interior,Resumo Leitos c/ Respirador,141,108,77%
5729,Unnamed: 0,Leitos Clínicos,Leitos Clínicos,655,422,64%
5730,Unnamed: 0,Maceió,Leitos Clínicos,341,235,69%
5731,Unnamed: 0,Interior,Leitos Clínicos,314,187,60%
5732,/2021 16:51,Estado,UTI,239,143,60%
5733,/2021 16:51,Maceió,UTI,139,74,53%
5734,/2021 16:51,Interior,UTI,100,69,69%
5735,/2021 16:51,Estado,U intermediária,33,6,18%
5736,/2021 16:51,Maceió,U intermediária,19,6,32%
5737,/2021 16:51,Interior,U intermediária,14,0,0%
5738,/2021 16:51,Estado,Resumo Leitos c/ Respirador,272,149,55%
5739,/2021 16:51,Maceió,Resumo Leitos c/ Respirador,158,80,51%
5740,/2021 16:51,Interior,Resumo Leitos c/ Respirador,114,69,61%
5741,/2021 16:51,Estado,Leitos Clínicos,528,233,44%
5742,/2021 16:51,Maceió,Leitos Clínicos,257,107,42%
5743,/2021 16:51,Interior,Leitos Clínicos,271,126,46%
5744,13/01/2021,Estado,UTI,189,108,57%
5745,13/01/2021,Maceió,UTI,104,61,59%
5746,13/01/2021,Interior,UTI,85,47,55%
5747,13/01/2021,Estado,U intermediária,33,6,18%
5748,13/01/2021,Maceió,U intermediária,19,6,32%
5749,13/01/2021,Interior,U intermediária,14,0,0%
5750,13/01/2021,Estado,Resumo Leitos c/ Respirador,222,114,51%
5751,13/01/2021,Maceió,Resumo Leitos c/ Respirador,123,67,54%
5752,13/01/2021,Interior,Resumo Leitos c/ Respirador,99,47,47%
5753,13/01/2021,Estado,Leitos Clínicos,477,199,42%
5754,13/01/2021,Maceió,Leitos Clínicos,233,103,44%
5755,13/01/2021,Interior,Leitos Clínicos,244,96,39%
5756,Unnamed: 0,Estado,UTI,187,105,56%
5757,Unnamed: 0,Maceió,UTI,104,57,55%
5758,Unnamed: 0,Interior,UTI,83,48,58%
5759,Unnamed: 0,Estado,U intermediária,33,5,15%
5760,Unnamed: 0,Maceió,U intermediária,19,5,26%
5761,Unnamed: 0,Interior,U intermediária,14,0,0%
5762,Unnamed: 0,Estado,Resumo Leitos c/ Respirador,220,110,50%
5763,Unnamed: 0,Maceió,Resumo Leitos c/ Respirador,123,62,50%
5764,Unnamed: 0,Interior,Resumo Leitos c/ Respirador,97,48,49%
5765,Unnamed: 0,Estado,Leitos Clínicos,477,187,39%
5766,Unnamed: 0,Maceió,Leitos Clínicos,233,101,43%
5767,Unnamed: 0,Interior,Leitos Clínicos,244,86,35%
5768,21 16:00,Estado,UTI,390,355,91%
5769,21 16:00,Maceió,UTI,220,195,89%
5770,21 16:00,Interior,UTI,170,160,94%
5771,21 16:00,Estado,U intermediária,57,16,28%
5772,21 16:00,Maceió,U intermediária,32,7,22%
5773,21 16:00,Interior,U intermediária,25,9,36%
5774,21 16:00,Estado,Resumo Leitos c/ Respirador,447,371,83%
5775,21 16:00,Maceió,Resumo Leitos c/ Respirador,252,156,62%
5776,21 16:00,Interior,Resumo Leitos c/ Respirador,195,169,87%
5777,21 16:00,Estado,Leitos Clínicos,981,568,58%
5778,21 16:00,Maceió,Leitos Clínicos,566,292,52%
5779,21 16:00,Interior,Leitos Clínicos,415,276,67%
5780,2021 17:14,Estado,UTI,239,149,62%
5781,2021 17:14,Maceió,UTI,139,76,55%
5782,2021 17:14,Interior,UTI,100,73,73%
5783,2021 17:14,Estado,U intermediária,33,5,15%
5784,2021 17:14,Maceió,U intermediária,19,5,26%
5785,2021 17:14,Interior,U intermediária,14,0,0%
5786,2021 17:14,Estado,Resumo Leitos c/ Respirador,272,154,57%
5787,2021 17:14,Maceió,Resumo Leitos c/ Respirador,158,81,51%
5788,2021 17:14,Interior,Resumo Leitos c/ Respirador,114,73,64%
5789,2021 17:14,Estado,Leitos Clínicos,528,230,44%
5790,2021 17:14,Maceió,Leitos Clínicos,257,113,44%
5791,2021 17:14,Interior,Leitos Clínicos,271,117,43%
5792,17/01/2021,Estado,UTI,224,126,56%
5793,17/01/2021,Maceió,UTI,139,73,53%
5794,17/01/2021,Interior,UTI,85,53,62%
5795,17/01/2021,Estado,U intermediária,33,8,24%
5796,17/01/2021,Maceió,U intermediária,19,6,32%
5797,17/01/2021,Interior,U intermediária,14,2,14%
5798,17/01/2021,Estado,Resumo Leitos c/ Respirador,257,134,52%
5799,17/01/2021,Maceió,Resumo Leitos c/ Respirador,158,79,50%
5800,17/01/2021,Interior,Resumo Leitos c/ Respirador,99,55,56%
5801,17/01/2021,Estado,Leitos Clínicos,471,182,39%
5802,17/01/2021,Maceió,Leitos Clínicos,227,105,46%
5803,17/01/2021,Interior,Leitos Clínicos,244,77,32%
5804,21 16:00,Estado,UTI,390,351,90%
5805,21 16:00,Maceió,UTI,220,192,87%
5806,21 16:00,Interior,UTI,170,159,94%
5807,21 16:00,Estado,U intermediária,57,17,30%
5808,21 16:00,Maceió,U intermediária,32,11,34%
5809,21 16:00,Interior,U intermediária,25,6,24%
5810,21 16:00,Estado,Resumo Leitos c/ Respirador,447,368,82%
5811,21 16:00,Maceió,Resumo Leitos c/ Respirador,252,156,62%
5812,21 16:00,Interior,Resumo Leitos c/ Respirador,195,165,85%
5813,21 16:00,Estado,Leitos Clínicos,981,484,49%
5814,21 16:00,Maceió,Leitos Clínicos,566,239,42%
5815,21 16:00,Interior,Leitos Clínicos,415,245,59%
5816,21 16:00,Estado,UTI,390,364,93%
5817,21 16:00,Maceió,UTI,220,199,90%
5818,21 16:00,Interior,UTI,170,165,97%
5819,21 16:00,Estado,U intermediária,57,14,25%
5820,21 16:00,Maceió,U intermediária,32,10,31%
5821,21 16:00,Interior,U intermediária,25,4,16%
5822,21 16:00,Estado,Resumo Leitos c/ Respirador,447,378,85%
5823,21 16:00,Maceió,Resumo Leitos c/ Respirador,252,156,62%
5824,21 16:00,Interior,Resumo Leitos c/ Respirador,195,169,87%
5825,21 16:00,Estado,Leitos Clínicos,981,580,59%
5826,21 16:00,Maceió,Leitos Clínicos,566,297,52%
5827,21 16:00,Interior,Leitos Clínicos,415,283,68%
5828,021 16:00,Estado,UTI,390,337,86%
5829,021 16:00,Maceió,UTI,220,177,80%
5830,021 16:00,Interior,UTI,170,160,94%
5831,021 16:00,Estado,U intermediária,57,15,26%
5832,021 16:00,Maceió,U intermediária,32,7,22%
5833,021 16:00,Interior,U intermediária,25,8,32%
5834,021 16:00,Estado,Resumo Leitos c/ Respirador,447,352,79%
5835,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,184,73%
5836,021 16:00,Interior,Resumo Leitos c/ Respirador,195,168,86%
5837,021 16:00,Estado,Leitos Clínicos,981,450,46%
5838,021 16:00,Maceió,Leitos Clínicos,566,240,42%
5839,021 16:00,Interior,Leitos Clínicos,415,210,51%
5840,18/01/2021,Estado,UTI,224,122,54%
5841,18/01/2021,Maceió,UTI,139,73,53%
5842,18/01/2021,Interior,UTI,85,49,58%
5843,18/01/2021,Estado,U intermediária,33,5,15%
5844,18/01/2021,Maceió,U intermediária,19,5,26%
5845,18/01/2021,Interior,U intermediária,14,0,0%
5846,18/01/2021,Estado,Resumo Leitos c/ Respirador,257,127,49%
5847,18/01/2021,Maceió,Resumo Leitos c/ Respirador,158,78,49%
5848,18/01/2021,Interior,Resumo Leitos c/ Respirador,99,49,49%
5849,18/01/2021,Estado,Leitos Clínicos,471,186,39%
5850,18/01/2021,Maceió,Leitos Clínicos,227,110,48%
5851,18/01/2021,Interior,Leitos Clínicos,244,76,31%
5852,POR TIPO DE LEITO,Estado,TI,390,358,92%
5853,POR TIPO DE LEITO,Maceió,TI,220,198,90%
5854,POR TIPO DE LEITO,Interior,TI,170,160,94%
5855,POR TIPO DE LEITO,Estado,intermediária,57,21,37%
5856,POR TIPO DE LEITO,Maceió,intermediária,32,13,41%
5857,POR TIPO DE LEITO,Interior,intermediária,25,8,32%
5858,POR TIPO DE LEITO,Estado,esumo Leitos c/ Respirador,447,379,85%
5859,POR TIPO DE LEITO,Maceió,esumo Leitos c/ Respirador,252,211,84%
5860,POR TIPO DE LEITO,Interior,esumo Leitos c/ Respirador,195,168,86%
5861,POR TIPO DE LEITO,eitos Clínicos,eitos Clínicos,981,501,51%
5862,21 16:00,Estado,UTI,390,350,90%
5863,21 16:00,Maceió,UTI,220,191,87%
5864,21 16:00,Interior,UTI,170,159,94%
5865,21 16:00,Estado,U intermediária,57,17,30%
5866,21 16:00,Maceió,U intermediária,32,9,28%
5867,21 16:00,Interior,U intermediária,25,8,32%
5868,21 16:00,Estado,Resumo Leitos c/ Respirador,447,367,82%
5869,21 16:00,Maceió,Resumo Leitos c/ Respirador,252,156,62%
5870,21 16:00,Interior,Resumo Leitos c/ Respirador,195,167,86%
5871,21 16:00,Estado,Leitos Clínicos,981,572,58%
5872,21 16:00,Maceió,Leitos Clínicos,566,286,51%
5873,21 16:00,Interior,Leitos Clínicos,415,286,69%
5874,021 16:00,Estado,UTI,390,333,85%
5875,021 16:00,Maceió,UTI,220,174,79%
5876,021 16:00,Interior,UTI,170,159,94%
5877,021 16:00,Estado,U intermediária,57,12,21%
5878,021 16:00,Maceió,U intermediária,32,4,13%
5879,021 16:00,Interior,U intermediária,25,8,32%
5880,021 16:00,Estado,Resumo Leitos c/ Respirador,447,345,77%
5881,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,178,71%
5882,021 16:00,Interior,Resumo Leitos c/ Respirador,195,167,86%
5883,021 16:00,Estado,Leitos Clínicos,981,461,47%
5884,021 16:00,Maceió,Leitos Clínicos,566,235,42%
5885,021 16:00,Interior,Leitos Clínicos,415,226,54%
5886,19/01/2021,Estado,UTI,224,119,53%
5887,19/01/2021,Maceió,UTI,139,70,50%
5888,19/01/2021,Interior,UTI,85,49,58%
5889,19/01/2021,Estado,U intermediária,33,5,15%
5890,19/01/2021,Maceió,U intermediária,19,5,26%
5891,19/01/2021,Interior,U intermediária,14,0,0%
5892,19/01/2021,Estado,Resumo Leitos c/ Respirador,257,124,48%
5893,19/01/2021,Maceió,Resumo Leitos c/ Respirador,158,75,47%
5894,19/01/2021,Interior,Resumo Leitos c/ Respirador,99,49,49%
5895,19/01/2021,Estado,Leitos Clínicos,471,187,40%
5896,19/01/2021,Maceió,Leitos Clínicos,227,102,45%
5897,19/01/2021,Interior,Leitos Clínicos,244,85,35%
5898,021 16:00,Estado,UTI,390,350,90%
5899,021 16:00,Maceió,UTI,220,188,85%
5900,021 16:00,Interior,UTI,170,162,95%
5901,021 16:00,Estado,U intermediária,57,12,21%
5902,021 16:00,Maceió,U intermediária,32,6,19%
5903,021 16:00,Interior,U intermediária,25,6,24%
5904,021 16:00,Estado,Resumo Leitos c/ Respirador,447,362,81%
5905,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,194,77%
5906,021 16:00,Interior,Resumo Leitos c/ Respirador,195,168,86%
5907,021 16:00,Estado,Leitos Clínicos,981,482,49%
5908,021 16:00,Maceió,Leitos Clínicos,566,250,44%
5909,021 16:00,Interior,Leitos Clínicos,415,232,56%
5910,21 16:00,Estado,UTI,390,354,91%
5911,21 16:00,Maceió,UTI,220,194,88%
5912,21 16:00,Interior,UTI,170,160,94%
5913,21 16:00,Estado,U intermediária,57,25,44%
5914,21 16:00,Maceió,U intermediária,32,14,44%
5915,21 16:00,Interior,U intermediária,25,11,44%
5916,21 16:00,Estado,Resumo Leitos c/ Respirador,447,379,85%
5917,21 16:00,Maceió,Resumo Leitos c/ Respirador,252,156,62%
5918,21 16:00,Interior,Resumo Leitos c/ Respirador,195,171,88%
5919,21 16:00,Estado,Leitos Clínicos,981,564,57%
5920,21 16:00,Maceió,Leitos Clínicos,566,277,49%
5921,21 16:00,Interior,Leitos Clínicos,415,287,69%
5922,021 16:00,Estado,UTI,390,334,86%
5923,021 16:00,Maceió,UTI,220,173,79%
5924,021 16:00,Interior,UTI,170,161,95%
5925,021 16:00,Estado,U intermediária,57,19,33%
5926,021 16:00,Maceió,U intermediária,32,12,38%
5927,021 16:00,Interior,U intermediária,25,7,28%
5928,021 16:00,Estado,Resumo Leitos c/ Respirador,447,353,79%
5929,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,185,73%
5930,021 16:00,Interior,Resumo Leitos c/ Respirador,195,168,86%
5931,021 16:00,Estado,Leitos Clínicos,981,440,45%
5932,021 16:00,Maceió,Leitos Clínicos,566,226,40%
5933,021 16:00,Interior,Leitos Clínicos,415,214,52%
5934,021 16:00,Estado,UTI,390,341,87%
5935,021 16:00,Maceió,UTI,220,186,85%
5936,021 16:00,Interior,UTI,170,155,91%
5937,021 16:00,Estado,U intermediária,57,18,32%
5938,021 16:00,Maceió,U intermediária,32,9,28%
5939,021 16:00,Interior,U intermediária,25,9,36%
5940,021 16:00,Estado,Resumo Leitos c/ Respirador,447,359,80%
5941,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,195,77%
5942,021 16:00,Interior,Resumo Leitos c/ Respirador,195,164,84%
5943,021 16:00,Estado,Leitos Clínicos,981,508,52%
5944,021 16:00,Maceió,Leitos Clínicos,566,268,47%
5945,021 16:00,Interior,Leitos Clínicos,415,240,58%
5946,20/01/2021,Estado,UTI,224,119,53%
5947,20/01/2021,Maceió,UTI,139,66,47%
5948,20/01/2021,Interior,UTI,85,53,62%
5949,20/01/2021,Estado,U intermediária,33,7,21%
5950,20/01/2021,Maceió,U intermediária,19,5,26%
5951,20/01/2021,Interior,U intermediária,14,2,14%
5952,20/01/2021,Estado,Resumo Leitos c/ Respirador,257,126,49%
5953,20/01/2021,Maceió,Resumo Leitos c/ Respirador,158,71,45%
5954,20/01/2021,Interior,Resumo Leitos c/ Respirador,99,55,56%
5955,20/01/2021,Estado,Leitos Clínicos,471,189,40%
5956,20/01/2021,Maceió,Leitos Clínicos,227,103,45%
5957,20/01/2021,Interior,Leitos Clínicos,244,86,35%
5958,21 16:00,Estado,UTI,390,355,91%
5959,21 16:00,Maceió,UTI,220,197,90%
5960,21 16:00,Interior,UTI,170,158,93%
5961,21 16:00,Estado,U intermediária,57,12,21%
5962,21 16:00,Maceió,U intermediária,32,7,22%
5963,21 16:00,Interior,U intermediária,25,5,20%
5964,21 16:00,Estado,Resumo Leitos c/ Respirador,447,367,82%
5965,21 16:00,Maceió,Resumo Leitos c/ Respirador,252,156,62%
5966,21 16:00,Interior,Resumo Leitos c/ Respirador,195,163,84%
5967,21 16:00,Estado,Leitos Clínicos,981,553,56%
5968,21 16:00,Maceió,Leitos Clínicos,566,288,51%
5969,21 16:00,Interior,Leitos Clínicos,415,265,64%
5970,021 16:00,Estado,UTI,400,308,77%
5971,021 16:00,Maceió,UTI,220,156,71%
5972,021 16:00,Interior,UTI,180,152,84%
5973,021 16:00,Estado,U intermediária,57,13,23%
5974,021 16:00,Maceió,U intermediária,32,7,22%
5975,021 16:00,Interior,U intermediária,25,6,24%
5976,021 16:00,Estado,Resumo Leitos c/ Respirador,457,321,70%
5977,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,163,65%
5978,021 16:00,Interior,Resumo Leitos c/ Respirador,205,158,77%
5979,021 16:00,Estado,Leitos Clínicos,1031,416,40%
5980,021 16:00,Maceió,Leitos Clínicos,566,207,37%
5981,021 16:00,Interior,Leitos Clínicos,465,209,45%
5982,021 16:00,Estado,UTI,390,331,85%
5983,021 16:00,Maceió,UTI,220,179,81%
5984,021 16:00,Interior,UTI,170,152,89%
5985,021 16:00,Estado,U intermediária,57,15,26%
5986,021 16:00,Maceió,U intermediária,32,4,13%
5987,021 16:00,Interior,U intermediária,25,11,44%
5988,021 16:00,Estado,Resumo Leitos c/ Respirador,447,346,77%
5989,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,183,73%
5990,021 16:00,Interior,Resumo Leitos c/ Respirador,195,163,84%
5991,021 16:00,Estado,Leitos Clínicos,981,454,46%
5992,021 16:00,Maceió,Leitos Clínicos,566,238,42%
5993,021 16:00,Interior,Leitos Clínicos,415,216,52%
5994,22/01/2021,Estado,UTI,224,122,54%
5995,22/01/2021,Maceió,UTI,139,70,50%
5996,22/01/2021,Interior,UTI,85,52,61%
5997,22/01/2021,Estado,U intermediária,33,6,18%
5998,22/01/2021,Maceió,U intermediária,19,6,32%
5999,22/01/2021,Interior,U intermediária,14,0,0%
6000,22/01/2021,Estado,Resumo Leitos c/ Respirador,257,128,50%
6001,22/01/2021,Maceió,Resumo Leitos c/ Respirador,158,76,48%
6002,22/01/2021,Interior,Resumo Leitos c/ Respirador,99,52,53%
6003,22/01/2021,Estado,Leitos Clínicos,471,209,44%
6004,22/01/2021,Maceió,Leitos Clínicos,227,112,49%
6005,22/01/2021,Interior,Leitos Clínicos,244,97,40%
6006,21 16:00,Estado,UTI,390,354,91%
6007,21 16:00,Maceió,UTI,220,199,90%
6008,21 16:00,Interior,UTI,170,155,91%
6009,21 16:00,Estado,U intermediária,57,16,28%
6010,21 16:00,Maceió,U intermediária,32,8,25%
6011,21 16:00,Interior,U intermediária,25,8,32%
6012,21 16:00,Estado,Resumo Leitos c/ Respirador,447,370,83%
6013,21 16:00,Maceió,Resumo Leitos c/ Respirador,252,156,62%
6014,21 16:00,Interior,Resumo Leitos c/ Respirador,195,163,84%
6015,21 16:00,Estado,Leitos Clínicos,981,535,55%
6016,21 16:00,Maceió,Leitos Clínicos,566,267,47%
6017,21 16:00,Interior,Leitos Clínicos,415,268,65%
6018,021 16:00,Estado,UTI,400,297,74%
6019,021 16:00,Maceió,UTI,220,153,70%
6020,021 16:00,Interior,UTI,180,144,80%
6021,021 16:00,Estado,U intermediária,57,14,25%
6022,021 16:00,Maceió,U intermediária,32,9,28%
6023,021 16:00,Interior,U intermediária,25,5,20%
6024,021 16:00,Estado,Resumo Leitos c/ Respirador,457,311,68%
6025,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,162,64%
6026,021 16:00,Interior,Resumo Leitos c/ Respirador,205,149,73%
6027,021 16:00,Estado,Leitos Clínicos,1031,424,41%
6028,021 16:00,Maceió,Leitos Clínicos,566,214,38%
6029,021 16:00,Interior,Leitos Clínicos,465,210,45%
6030,Unnamed: 0,Estado,UTI,224,120,54%
6031,Unnamed: 0,Maceió,UTI,139,72,52%
6032,Unnamed: 0,Interior,UTI,85,48,56%
6033,Unnamed: 0,Estado,U intermediária,33,5,15%
6034,Unnamed: 0,Maceió,U intermediária,19,5,26%
6035,Unnamed: 0,Interior,U intermediária,14,0,0%
6036,Unnamed: 0,Estado,Resumo Leitos c/ Respirador,257,125,49%
6037,Unnamed: 0,Maceió,Resumo Leitos c/ Respirador,158,77,49%
6038,Unnamed: 0,Interior,Resumo Leitos c/ Respirador,99,48,48%
6039,Unnamed: 0,Estado,Leitos Clínicos,471,195,41%
6040,Unnamed: 0,Maceió,Leitos Clínicos,227,103,45%
6041,Unnamed: 0,Interior,Leitos Clínicos,244,92,38%
6042,021 16:00,Estado,UTI,400,307,77%
6043,021 16:00,Maceió,UTI,220,155,70%
6044,021 16:00,Interior,UTI,180,152,84%
6045,021 16:00,Estado,U intermediária,57,9,16%
6046,021 16:00,Maceió,U intermediária,32,5,16%
6047,021 16:00,Interior,U intermediária,25,4,16%
6048,021 16:00,Estado,Resumo Leitos c/ Respirador,457,316,69%
6049,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,160,63%
6050,021 16:00,Interior,Resumo Leitos c/ Respirador,205,156,76%
6051,021 16:00,Estado,Leitos Clínicos,1031,422,41%
6052,021 16:00,Maceió,Leitos Clínicos,566,213,38%
6053,021 16:00,Interior,Leitos Clínicos,465,209,45%
6054,21 16:00,Estado,UTI,390,356,91%
6055,21 16:00,Maceió,UTI,220,196,89%
6056,21 16:00,Interior,UTI,170,160,94%
6057,21 16:00,Estado,U intermediária,57,15,26%
6058,21 16:00,Maceió,U intermediária,32,11,34%
6059,21 16:00,Interior,U intermediária,25,4,16%
6060,21 16:00,Estado,Resumo Leitos c/ Respirador,447,371,83%
6061,21 16:00,Maceió,Resumo Leitos c/ Respirador,252,156,62%
6062,21 16:00,Interior,Resumo Leitos c/ Respirador,195,164,84%
6063,21 16:00,Estado,Leitos Clínicos,981,539,55%
6064,21 16:00,Maceió,Leitos Clínicos,566,278,49%
6065,21 16:00,Interior,Leitos Clínicos,415,261,63%
6066,POR TIPO DE LEITO,Estado,TI,400,286,72%
6067,POR TIPO DE LEITO,aceió,TI,220,145,66%
6068,POR TIPO DE LEITO,terior,TI,180,141,78%
6069,POR TIPO DE LEITO,Estado,intermediária,57,9,16%
6070,POR TIPO DE LEITO,aceió,intermediária,32,6,19%
6071,POR TIPO DE LEITO,terior,intermediária,25,3,12%
6072,POR TIPO DE LEITO,Estado,esumo Leitos c/ Respirador,457,295,65%
6073,POR TIPO DE LEITO,aceió,esumo Leitos c/ Respirador,252,151,60%
6074,POR TIPO DE LEITO,terior,esumo Leitos c/ Respirador,205,144,70%
6075,POR TIPO DE LEITO,itos Clínicos,itos Clínicos,1031,368,36%
6076,POR TIPO DE LEITO,aceió,aceió,566,182,32%
6077,021 16:00,Estado,UTI,400,305,76%
6078,021 16:00,Maceió,UTI,220,158,72%
6079,021 16:00,Interior,UTI,180,147,82%
6080,021 16:00,Estado,U intermediária,57,17,30%
6081,021 16:00,Maceió,U intermediária,32,10,31%
6082,021 16:00,Interior,U intermediária,25,7,28%
6083,021 16:00,Estado,Resumo Leitos c/ Respirador,457,322,70%
6084,021 16:00,Maceió,Resumo Leitos c/ Respirador,252,168,67%
6085,021 16:00,Interior,Resumo Leitos c/ Respirador,205,154,75%
6086,021 16:00,Estado,Leitos Clínicos,1031,423,41%
6087,021 16:00,Maceió,Leitos Clínicos,566,202,36%
6088,021 16:00,Interior,Leitos Clínicos,465,221,48%
6089,26/01/2021,Estado,UTI,224,119,53%
6090,26/01/2021,Maceió,UTI,139,77,55%
6091,26/01/2021,Interior,UTI,85,42,49%
6092,26/01/2021,Estado,U intermediária,33,9,27%
6093,26/01/2021,Maceió,U intermediária,19,8,42%
6094,26/01/2021,Interior,U intermediária,14,1,7%
6095,26/01/2021,Estado,Resumo Leitos c/ Respirador,257,128,50%
6096,26/01/2021,Maceió,Resumo Leitos c/ Respirador,158,85,54%
6097,26/01/2021,Interior,Resumo Leitos c/ Respirador,99,43,43%
6098,26/01/2021,Estado,Leitos Clínicos,471,193,41%
6099,26/01/2021,Maceió,Leitos Clínicos,227,95,42%
6100,26/01/2021,Interior,Leitos Clínicos,244,98,40%
6101,10/06/202,Estado,UTI,390,352,90%
6102,10/06/202,Maceió,UTI,220,195,89%
6103,10/06/202,Interior,UTI,170,157,92%
6104,10/06/202,Estado,U intermediária,57,15,26%
6105,10/06/202,Maceió,U intermediária,32,9,28%
6106,10/06/202,Interior,U intermediária,25,6,24%
6107,10/06/202,Estado,Resumo Leitos c/ Respirador,447,367,82%
6108,10/06/202,Maceió,Resumo Leitos c/ Respirador,252,156,62%
6109,10/06/202,Interior,Resumo Leitos c/ Respirador,195,163,84%
6110,10/06/202,Leitos Clínicos,Leitos Clínicos,981,532,54%
6111,10/06/202,Maceió,Maceió,566,270,48%
6112,POR TIPO DE LEITO,Estado,I,400,309,77%
6113,POR TIPO DE LEITO,ceió,I,220,161,73%
6114,POR TIPO DE LEITO,erior,I,180,148,82%
6115,POR TIPO DE LEITO,Estado,ntermediária,57,11,19%
6116,POR TIPO DE LEITO,ceió,ntermediária,32,6,19%
6117,POR TIPO DE LEITO,erior,ntermediária,25,5,20%
6118,POR TIPO DE LEITO,Estado,sumo Leitos c/ Respirador,457,320,70%
6119,POR TIPO DE LEITO,ceió,sumo Leitos c/ Respirador,252,167,66%
6120,POR TIPO DE LEITO,erior,sumo Leitos c/ Respirador,205,153,75%
6121,POR TIPO DE LEITO,tos Clínicos,tos Clínicos,1031,427,41%
6122,POR TIPO DE LEITO,ceió,ceió,566,210,37%
6123,06/06/202,Estado,UTI,390,357,92%
6124,06/06/202,Maceió,UTI,220,194,88%
6125,06/06/202,Interior,UTI,170,163,96%
6126,06/06/202,Estado,U intermediária,57,18,32%
6127,06/06/202,Maceió,U intermediária,32,7,22%
6128,06/06/202,Interior,U intermediária,25,11,44%
6129,06/06/202,Estado,Resumo Leitos c/ Respirador,447,375,84%
6130,06/06/202,Maceió,Resumo Leitos c/ Respirador,252,156,62%
6131,06/06/202,Interior,Resumo Leitos c/ Respirador,195,174,89%
6132,06/06/202,Leitos Clínicos,Leitos Clínicos,981,554,56%
6133,06/06/202,Maceió,Maceió,566,278,49%
6134,21 16:00,Estado,UTI,390,353,91%
6135,21 16:00,Maceió,UTI,220,196,89%
6136,21 16:00,Interior,UTI,170,157,92%
6137,21 16:00,Estado,U intermediária,57,19,33%
6138,21 16:00,Maceió,U intermediária,32,9,28%
6139,21 16:00,Interior,U intermediária,25,10,40%
6140,21 16:00,Estado,Resumo Leitos c/ Respirador,447,372,83%
